"sample_size","sample_design","coef","cov_name","num_sim","analysis","lrt","wald","score"
100,"Intensive",0.25,"AGE",1000,"power",15.8540516408866,17.0295531313002,14.0703177098106
100,"Intensive",0.25,"AGE",1000,"power",19.2153758773293,20.280768372633,16.7641934644215
100,"Intensive",0.25,"AGE",1000,"power",3.507601550853,3.56494426853623,3.31832661746006
100,"Intensive",0.25,"AGE",1000,"power",11.8463348269988,12.3967767418207,10.7929519155137
100,"Intensive",0.25,"AGE",1000,"power",9.0835773650997,9.4284217242023,8.34923829353261
100,"Intensive",0.25,"AGE",1000,"power",8.16612491721844,8.45666259107963,7.55876508497095
100,"Intensive",0.25,"AGE",1000,"power",15.3966451358792,16.4029217446977,13.7067058577388
100,"Intensive",0.25,"AGE",1000,"power",11.3949698741753,11.9237847260209,10.3549461541179
100,"Intensive",0.25,"AGE",1000,"power",2.44033720615244,2.46271069059872,2.32185388063382
100,"Intensive",0.25,"AGE",1000,"power",3.94955795511578,4.00791492831078,3.72773281996676
100,"Intensive",0.25,"AGE",1000,"power",23.1943788398185,25.2866144291867,20.0902635754549
100,"Intensive",0.25,"AGE",1000,"power",0.224470400340579,0.223801478473701,0.21601692717621
100,"Intensive",0.25,"AGE",1000,"power",5.34568764630694,5.46383917742883,5.01217743512289
100,"Intensive",0.25,"AGE",1000,"power",8.97145725410428,9.31710277466594,8.25784640860265
100,"Intensive",0.25,"AGE",1000,"power",6.13689029511534,6.27264315397805,5.73790513277084
100,"Intensive",0.25,"AGE",1000,"power",3.53562928718111,3.60043177266927,3.33707100075174
100,"Intensive",0.25,"AGE",1000,"power",11.2718191185404,11.7440181522709,10.2970010067063
100,"Intensive",0.25,"AGE",1000,"power",7.4457987767637,7.64628982637062,6.94054712803543
100,"Intensive",0.25,"AGE",1000,"power",10.5426019861661,11.018773501146,9.64985881322769
100,"Intensive",0.25,"AGE",1000,"power",11.2810404419679,11.7487060903135,10.2805795067273
100,"Intensive",0.25,"AGE",1000,"power",4.72917998234334,4.81822276049024,4.44696735366521
100,"Intensive",0.25,"AGE",1000,"power",21.7149994538631,23.545926702661,18.8578128702713
100,"Intensive",0.25,"AGE",1000,"power",18.8752534895966,20.2191878222041,16.6704266822629
100,"Intensive",0.25,"AGE",1000,"power",4.10302556408897,4.16043828167755,3.87585039837038
100,"Intensive",0.25,"AGE",1000,"power",13.8547855874231,14.6659137983031,12.4350051270307
100,"Intensive",0.25,"AGE",1000,"power",6.72999014108973,6.92594693382927,6.27111829389855
100,"Intensive",0.25,"AGE",1000,"power",5.23368835425481,5.33521509145422,4.90242182305202
100,"Intensive",0.25,"AGE",1000,"power",4.93923358745087,5.05162585579476,4.63972001001295
100,"Intensive",0.25,"AGE",1000,"power",4.42818689609703,4.50595303089007,4.16376768094406
100,"Intensive",0.25,"AGE",1000,"power",17.9119175000851,19.3062973856397,15.819050271967
100,"Intensive",0.25,"AGE",1000,"power",0.396141048993741,0.39820167939236,0.380573529212187
100,"Intensive",0.25,"AGE",1000,"power",11.4588138059316,12.0466938483245,10.373427078352
100,"Intensive",0.25,"AGE",1000,"power",17.9116225769694,19.2912287465366,15.8235557195611
100,"Intensive",0.25,"AGE",1000,"power",4.10432383983698,4.17274957397636,3.88755166526199
100,"Intensive",0.25,"AGE",1000,"power",25.1994883637526,27.840332773141,21.4540308272756
100,"Intensive",0.25,"AGE",1000,"power",4.11448468216986,4.1747298418315,3.88417203605755
100,"Intensive",0.25,"AGE",1000,"power",6.46821479595383,6.62905935261949,6.04411103031027
100,"Intensive",0.25,"AGE",1000,"power",8.27964372463885,8.57287864965626,7.6427439427153
100,"Intensive",0.25,"AGE",1000,"power",-0.210206329358698,1.13872986051208e-150,0.791597823045377
100,"Intensive",0.25,"AGE",1000,"power",11.8210595936844,12.2772776263795,10.7747836585449
100,"Intensive",0.25,"AGE",1000,"power",4.99438214204474,5.08993655865541,4.69000670343932
100,"Intensive",0.25,"AGE",1000,"power",2.37725279952519,2.38192613074622,2.26242109629496
100,"Intensive",0.25,"AGE",1000,"power",17.6101518313117,19.0576536998272,15.5017595067497
100,"Intensive",0.25,"AGE",1000,"power",3.33923623030842,3.38063071783842,3.16217738141717
100,"Intensive",0.25,"AGE",1000,"power",15.4689130956813,16.3877631026218,13.871186440678
100,"Intensive",0.25,"AGE",1000,"power",6.25002225823391,6.42694369373292,5.82831428890924
100,"Intensive",0.25,"AGE",1000,"power",14.8369113681747,15.632511226888,13.2650154288533
100,"Intensive",0.25,"AGE",1000,"power",15.384452845843,16.2906068404012,13.822831832795
100,"Intensive",0.25,"AGE",1000,"power",4.22314003318115,4.2694772394137,4.0028797078051
100,"Intensive",0.25,"AGE",1000,"power",5.68502349886512,5.83821182104578,5.31750303027227
100,"Intensive",0.25,"AGE",1000,"power",10.8536693121132,11.353098540037,9.89199475959694
100,"Intensive",0.25,"AGE",1000,"power",8.11579904280916,8.36707736255617,7.51238971692446
100,"Intensive",0.25,"AGE",1000,"power",9.71419547360165,10.0234905100937,8.9557984672786
100,"Intensive",0.25,"AGE",1000,"power",2.80924561899337,2.83056133804608,2.66865011822246
100,"Intensive",0.25,"AGE",1000,"power",7.75606025233628,7.98490335679613,7.19056219954697
100,"Intensive",0.25,"AGE",1000,"power",7.90218549434485,8.12642610163479,7.31128621581403
100,"Intensive",0.25,"AGE",1000,"power",8.55853009337807,8.78980205564396,7.91588537073678
100,"Intensive",0.25,"AGE",1000,"power",12.9973576265847,13.6681057217895,11.7604927129069
100,"Intensive",0.25,"AGE",1000,"power",7.03765982639652,7.24246863457379,6.56426751739066
100,"Intensive",0.25,"AGE",1000,"power",16.9866643769592,18.2704631151463,15.0086877899787
100,"Intensive",0.25,"AGE",1000,"power",10.6469292583488,11.1010276711605,9.73281597144655
100,"Intensive",0.25,"AGE",1000,"power",11.6138394500522,12.1280271796316,10.5632137002435
100,"Intensive",0.25,"AGE",1000,"power",8.48302308750499,8.80403052919896,7.83052449164425
100,"Intensive",0.25,"AGE",1000,"power",6.83080675526799,7.0726763611835,6.33342333281336
100,"Intensive",0.25,"AGE",1000,"power",1.34717750418895,1.35135207753485,1.28941666410702
100,"Intensive",0.25,"AGE",1000,"power",4.55880296415398,4.62751672414065,4.29599405053976
100,"Intensive",0.25,"AGE",1000,"power",3.08382087497648,3.12066362337027,2.91892979757736
100,"Intensive",0.25,"AGE",1000,"power",8.2235570249386,8.50460991459882,7.59979733535206
100,"Intensive",0.25,"AGE",1000,"power",9.59787702955146,9.9542033312558,8.85954397112986
100,"Intensive",0.25,"AGE",1000,"power",10.0345385594237,10.4929872591131,9.20425023425474
100,"Intensive",0.25,"AGE",1000,"power",17.5106176628269,18.4799204590715,15.4993116149845
100,"Intensive",0.25,"AGE",1000,"power",9.249375604938,9.62069754959358,8.48982280956218
100,"Intensive",0.25,"AGE",1000,"power",6.31033563596975,6.44988050733696,5.88888717252275
100,"Intensive",0.25,"AGE",1000,"power",14.943171433154,15.8569875041989,13.3111089399798
100,"Intensive",0.25,"AGE",1000,"power",2.19559554573698,2.21877735416099,2.09356574947619
100,"Intensive",0.25,"AGE",1000,"power",8.53942744152118,8.85428579404848,7.86311607278145
100,"Intensive",0.25,"AGE",1000,"power",17.2557896049057,18.5152415071453,15.2268935782872
100,"Intensive",0.25,"AGE",1000,"power",4.78035182158328,4.88686126235575,4.48565119880483
100,"Intensive",0.25,"AGE",1000,"power",7.16559388879978,7.35387553396203,6.68775895881224
100,"Intensive",0.25,"AGE",1000,"power",5.86284908599646,5.97987531109512,5.48048661308336
100,"Intensive",0.25,"AGE",1000,"power",8.87215496637145,9.2361534701578,8.17603690077426
100,"Intensive",0.25,"AGE",1000,"power",11.5682517789983,12.0789007339529,10.5656576067565
100,"Intensive",0.25,"AGE",1000,"power",6.19485531181272,6.33456471943152,5.79999122513949
100,"Intensive",0.25,"AGE",1000,"power",14.8208898450166,15.5815986755944,13.2468378067507
100,"Intensive",0.25,"AGE",1000,"power",3.6605471690973,3.69993511675139,3.46215576431461
100,"Intensive",0.25,"AGE",1000,"power",10.7076021845569,11.1689519588713,9.77647960920385
100,"Intensive",0.25,"AGE",1000,"power",2.9535660234169,2.96888285646703,2.80638602030901
100,"Intensive",0.25,"AGE",1000,"power",9.10033276843205,9.43368303905906,8.40011225151925
100,"Intensive",0.25,"AGE",1000,"power",13.4994348971059,14.0921292935811,12.078847728986
100,"Intensive",0.25,"AGE",1000,"power",5.7693731953359,5.90278919702211,5.39262791055358
100,"Intensive",0.25,"AGE",1000,"power",10.7854330487689,11.2340221047615,9.88089159988495
100,"Intensive",0.25,"AGE",1000,"power",7.4047821494114,7.63958692967788,6.86410885618107
100,"Intensive",0.25,"AGE",1000,"power",10.4813337681489,11.019437212664,9.50630907816309
100,"Intensive",0.25,"AGE",1000,"power",2.74632268228106,2.7780178742196,2.60812926192748
100,"Intensive",0.25,"AGE",1000,"power",10.3508258619422,10.8081403721217,9.47856166733073
100,"Intensive",0.25,"AGE",1000,"power",9.53996803805967,9.9504138060442,8.76223317499219
100,"Intensive",0.25,"AGE",1000,"power",11.6067235947148,12.1514882530363,10.5476474896273
100,"Intensive",0.25,"AGE",1000,"power",8.47579304402279,8.82953704222807,7.79510679138868
100,"Intensive",0.25,"AGE",1000,"power",4.97215856018011,5.0798326065261,4.67814126725884
100,"Intensive",0.25,"AGE",1000,"power",1.19327390254512,1.20009620904175,1.14384833525423
100,"Intensive",0.25,"AGE",1000,"power",10.4166558471115,10.8710821386798,9.51948506152668
100,"Intensive",0.25,"AGE",1000,"power",18.8580066765289,20.3946648707685,16.537658026749
100,"Intensive",0.25,"AGE",1000,"power",14.5052646729309,15.2830344830315,13.0476538270976
100,"Intensive",0.25,"AGE",1000,"power",2.95687555132099,3.00732561311632,2.79004089404406
100,"Intensive",0.25,"AGE",1000,"power",14.3111090970133,15.2689061181485,12.8091157613481
100,"Intensive",0.25,"AGE",1000,"power",12.4976264248799,13.0781710158633,11.2466596924846
100,"Intensive",0.25,"AGE",1000,"power",5.88941111903478,6.02581541215807,5.51292946663207
100,"Intensive",0.25,"AGE",1000,"power",29.8937776803568,33.9777486871323,24.8241845256235
100,"Intensive",0.25,"AGE",1000,"power",8.6388601386052,8.97115867564421,7.98610958782926
100,"Intensive",0.25,"AGE",1000,"power",21.7782233811959,23.5496655010574,18.883194260956
100,"Intensive",0.25,"AGE",1000,"power",26.082963072703,29.3553091931489,22.0749258511409
100,"Intensive",0.25,"AGE",1000,"power",7.85337548824464,8.0964858411979,7.24062467627458
100,"Intensive",0.25,"AGE",1000,"power",2.89157540910765,2.89722387408408,2.74819449950324
100,"Intensive",0.25,"AGE",1000,"power",4.53928259900385,4.62140034169226,4.27397717050528
100,"Intensive",0.25,"AGE",1000,"power",25.6399353667903,28.4642884630514,21.9336714862058
100,"Intensive",0.25,"AGE",1000,"power",3.13123528205961,3.14918556711601,2.97434475323109
100,"Intensive",0.25,"AGE",1000,"power",11.2227089563739,11.7078742934631,10.2247009454851
100,"Intensive",0.25,"AGE",1000,"power",28.380435897704,32.1530911544925,23.8088941671034
100,"Intensive",0.25,"AGE",1000,"power",3.81196075172284,3.85553012506948,3.60720836650467
100,"Intensive",0.25,"AGE",1000,"power",9.47664319115938,9.84795353754816,8.68199211810729
100,"Intensive",0.25,"AGE",1000,"power",5.172313153711,5.27963301400149,4.86328746363959
100,"Intensive",0.25,"AGE",1000,"power",6.62872226611398,6.82034457971651,6.17433724384884
100,"Intensive",0.25,"AGE",1000,"power",17.8163475886349,19.1514657086754,15.7057266865429
100,"Intensive",0.25,"AGE",1000,"power",6.55125851836783,6.76740144274153,6.07816600022173
100,"Intensive",0.25,"AGE",1000,"power",10.2515837801584,10.6217598807089,9.42965875053126
100,"Intensive",0.25,"AGE",1000,"power",5.50425298389746,5.66842582362312,5.15062470127082
100,"Intensive",0.25,"AGE",1000,"power",1.61861428379052,1.6223077706063,1.54464620510853
100,"Intensive",0.25,"AGE",1000,"power",8.08522259816164,8.28010971606556,7.50295048799284
100,"Intensive",0.25,"AGE",1000,"power",7.7000904221577,7.92174713591606,7.17520521729645
100,"Intensive",0.25,"AGE",1000,"power",23.1051718808249,25.2066583413381,19.9248578565978
100,"Intensive",0.25,"AGE",1000,"power",5.07077153033606,5.17030637700589,4.7536879595725
100,"Intensive",0.25,"AGE",1000,"power",14.751635839435,15.6337066081093,13.2828126111506
100,"Intensive",0.25,"AGE",1000,"power",4.50511401237145,4.57667884187557,4.25664741377973
100,"Intensive",0.25,"AGE",1000,"power",11.3236302334644,11.8559277537093,10.2656064245814
100,"Intensive",0.25,"AGE",1000,"power",6.25890736127985,6.44867108669199,5.84188150213198
100,"Intensive",0.25,"AGE",1000,"power",12.0114345878901,12.632327351492,10.8879548283508
100,"Intensive",0.25,"AGE",1000,"power",14.4350373413254,15.2255963059208,12.8001212002468
100,"Intensive",0.25,"AGE",1000,"power",4.38676472680072,4.46803843579359,4.13682124881086
100,"Intensive",0.25,"AGE",1000,"power",2.76249922063107,2.79057342787028,2.62535415269984
100,"Intensive",0.25,"AGE",1000,"power",8.6504515070601,8.91419744090528,7.99061223822814
100,"Intensive",0.25,"AGE",1000,"power",11.4112104508049,11.8616087647564,10.4215730103917
100,"Intensive",0.25,"AGE",1000,"power",3.67789052259286,3.7263480345963,3.47852904981407
100,"Intensive",0.25,"AGE",1000,"power",24.4366008045208,27.2257022453641,20.8721540231845
100,"Intensive",0.25,"AGE",1000,"power",5.39869939677556,5.51224765609159,5.04047526391396
100,"Intensive",0.25,"AGE",1000,"power",5.44327788831288,5.57258192220184,5.09413138603574
100,"Intensive",0.25,"AGE",1000,"power",4.51688497574378,4.59622462670396,4.2568758772558
100,"Intensive",0.25,"AGE",1000,"power",12.3840719808804,13.1411436859836,11.1796304363759
100,"Intensive",0.25,"AGE",1000,"power",1.34521533643874,1.35970041889615,1.28642593237588
100,"Intensive",0.25,"AGE",1000,"power",6.59350589014866,6.75933822345494,6.14532776864049
100,"Intensive",0.25,"AGE",1000,"power",3.21153867046723,3.24528332566161,3.04461680243124
100,"Intensive",0.25,"AGE",1000,"power",6.38757658410213,6.5667101738826,NA
100,"Intensive",0.25,"AGE",1000,"power",4.2638679470956,4.33985775145243,4.02317349158948
100,"Intensive",0.25,"AGE",1000,"power",14.4432084440132,15.2568934079975,12.994608738624
100,"Intensive",0.25,"AGE",1000,"power",5.59261051371232,5.72913031390081,5.22457061485355
100,"Intensive",0.25,"AGE",1000,"power",6.74189765317715,6.91677862121909,6.28327268608119
100,"Intensive",0.25,"AGE",1000,"power",6.3311879880639,6.53169337128104,5.90196475007185
100,"Intensive",0.25,"AGE",1000,"power",1.66298941865898,1.67442985854119,1.58676498422713
100,"Intensive",0.25,"AGE",1000,"power",17.7549410238689,19.1492194126593,15.6843108293502
100,"Intensive",0.25,"AGE",1000,"power",10.8610963411647,11.3206351551425,9.93230380928607
100,"Intensive",0.25,"AGE",1000,"power",12.6105137494224,13.3391711987076,11.3489710984022
100,"Intensive",0.25,"AGE",1000,"power",12.4948801243418,13.1932720697286,11.2995854794327
100,"Intensive",0.25,"AGE",1000,"power",13.5686109635762,14.2710792976232,12.2425148201243
100,"Intensive",0.25,"AGE",1000,"power",4.84271386709406,4.95901151212025,4.54801214341869
100,"Intensive",0.25,"AGE",1000,"power",0.745576766456907,0.746028529907756,0.715918340544002
100,"Intensive",0.25,"AGE",1000,"power",9.95380078726339,10.3896823359809,9.13533718966452
100,"Intensive",0.25,"AGE",1000,"power",7.37402008743447,7.60440171412664,6.83231883798883
100,"Intensive",0.25,"AGE",1000,"power",1.35457773586859,1.36116898686554,1.29717477314255
100,"Intensive",0.25,"AGE",1000,"power",14.698962225908,295.023423561076,13.1216657694797
100,"Intensive",0.25,"AGE",1000,"power",13.9718907570877,14.8082378276544,12.574969699063
100,"Intensive",0.25,"AGE",1000,"power",6.16616513858389,6.27375827052109,5.76423235962709
100,"Intensive",0.25,"AGE",1000,"power",5.53372990231946,5.63468596713673,5.18551551295939
100,"Intensive",0.25,"AGE",1000,"power",8.81647577354033,9.09187120751045,8.14381212256264
100,"Intensive",0.25,"AGE",1000,"power",11.4087392469928,12.0168911958129,10.3644307133265
100,"Intensive",0.25,"AGE",1000,"power",2.84520836429874,2.85984024060863,2.69044036930948
100,"Intensive",0.25,"AGE",1000,"power",9.56476052685139,9.94957706910011,8.77725739082661
100,"Intensive",0.25,"AGE",1000,"power",3.63504719237972,3.68271068835961,3.43915071883612
100,"Intensive",0.25,"AGE",1000,"power",10.7001372706391,11.1388776594332,9.77123805945029
100,"Intensive",0.25,"AGE",1000,"power",2.42234288384316,2.4351799215707,2.3050616910739
100,"Intensive",0.25,"AGE",1000,"power",2.48098176226995,2.51200750577748,2.36202729971976
100,"Intensive",0.25,"AGE",1000,"power",7.94937673452932,8.1541385945252,7.36689626803903
100,"Intensive",0.25,"AGE",1000,"power",9.25277488570373,9.6214416391314,8.49736240880354
100,"Intensive",0.25,"AGE",1000,"power",15.6380512311798,16.6949993065244,13.9276559743911
100,"Intensive",0.25,"AGE",1000,"power",2.24259513143716,2.26930660384047,2.13250208596323
100,"Intensive",0.25,"AGE",1000,"power",5.60300053418723,5.7592867202986,5.24343281155485
100,"Intensive",0.25,"AGE",1000,"power",8.58083221140168,8.85640119964686,7.94227454069463
100,"Intensive",0.25,"AGE",1000,"power",8.71762922342805,9.04234196072217,8.0083182640812
100,"Intensive",0.25,"AGE",1000,"power",8.53815455995664,8.86787491133672,7.86421638061334
100,"Intensive",0.25,"AGE",1000,"power",11.5478566158654,12.0308479147552,10.5204203200631
100,"Intensive",0.25,"AGE",1000,"power",6.94394760282376,7.14250380338666,6.44079766755058
100,"Intensive",0.25,"AGE",1000,"power",15.7164236545277,16.72636990438,13.9972297073496
100,"Intensive",0.25,"AGE",1000,"power",13.3083367391419,14.0505081237511,12.0317132952867
100,"Intensive",0.25,"AGE",1000,"power",6.17643554750521,6.32293837947118,5.76247784995935
100,"Intensive",0.25,"AGE",1000,"power",11.0295394723189,11.5528431079821,10.0485995862308
100,"Intensive",0.25,"AGE",1000,"power",8.90704880849171,9.17981276296057,8.20364111462287
100,"Intensive",0.25,"AGE",1000,"power",6.6306331113019,6.81626476297618,6.16203242539867
100,"Intensive",0.25,"AGE",1000,"power",4.61913053299395,4.70982407750894,4.33844916462492
100,"Intensive",0.25,"AGE",1000,"power",9.65109995309922,9.99659068197163,8.88392847014005
100,"Intensive",0.25,"AGE",1000,"power",25.3369509019794,28.1113671447692,21.6365244124563
100,"Intensive",0.25,"AGE",1000,"power",3.75068118562922,3.81947030175414,3.5451661808113
100,"Intensive",0.25,"AGE",1000,"power",4.6089545144423,4.6886813008727,4.33803228250118
100,"Intensive",0.25,"AGE",1000,"power",12.0903222176412,12.6719141154407,11.0154716637947
100,"Intensive",0.25,"AGE",1000,"power",12.4370416725278,13.0761362476108,11.2909258951008
100,"Intensive",0.25,"AGE",1000,"power",5.7252219650909,5.87812616316391,5.35558748730425
100,"Intensive",0.25,"AGE",1000,"power",1.34214079156754,1.34804404434141,1.28605454108545
100,"Intensive",0.25,"AGE",1000,"power",2.42926329218153,2.45293672373115,2.31431597205904
100,"Intensive",0.25,"AGE",1000,"power",16.8608543634409,17.83194457185,14.8049198808459
100,"Intensive",0.25,"AGE",1000,"power",1.99870214082966,2.00974118742021,1.90776816796506
100,"Intensive",0.25,"AGE",1000,"power",11.1870434277425,11.6669588018124,10.2353846743245
100,"Intensive",0.25,"AGE",1000,"power",12.2718342783292,12.9687987407768,11.0480824376043
100,"Intensive",0.25,"AGE",1000,"power",11.3471120060804,11.8849291562424,10.2978638537295
100,"Intensive",0.25,"AGE",1000,"power",5.98480707523049,6.12395895969675,5.60403416089185
100,"Intensive",0.25,"AGE",1000,"power",10.2231812963792,10.6565846183099,9.36199229291132
100,"Intensive",0.25,"AGE",1000,"power",13.4551628915724,14.2381812268596,12.1546681471205
100,"Intensive",0.25,"AGE",1000,"power",6.9268863921734,7.11634312743696,6.44671005620329
100,"Intensive",0.25,"AGE",1000,"power",12.3117545149407,12.977359628772,11.1658741789683
100,"Intensive",0.25,"AGE",1000,"power",10.7323759344954,11.2259332797224,9.80681104802519
100,"Intensive",0.25,"AGE",1000,"power",2.04373500700603,2.06372421521598,1.94885802906486
100,"Intensive",0.25,"AGE",1000,"power",1.44559120757822,1.45239175060867,1.37889976316428
100,"Intensive",0.25,"AGE",1000,"power",11.8821851276816,12.3255417055263,10.8530363234613
100,"Intensive",0.25,"AGE",1000,"power",8.43050674986898,8.69596861018766,7.7900067134786
100,"Intensive",0.25,"AGE",1000,"power",12.964869769562,13.6778243336894,11.6900146908361
100,"Intensive",0.25,"AGE",1000,"power",5.73544236499947,5.88500828680224,5.35034259422623
100,"Intensive",0.25,"AGE",1000,"power",10.0731702005241,10.493508058048,9.21250582902262
100,"Intensive",0.25,"AGE",1000,"power",4.43138195973825,4.51085319040241,4.16226258863455
100,"Intensive",0.25,"AGE",1000,"power",1.11380358299994,1.11122662522329,1.06854686573507
100,"Intensive",0.25,"AGE",1000,"power",12.610574472701,13.2415549100618,11.3581219587273
100,"Intensive",0.25,"AGE",1000,"power",3.31851938137333,3.36495779688018,3.1416557261154
100,"Intensive",0.25,"AGE",1000,"power",19.5368315150399,21.1408204806273,17.0523996536327
100,"Intensive",0.25,"AGE",1000,"power",7.71712844038029,7.94502005611898,7.16767169428845
100,"Intensive",0.25,"AGE",1000,"power",4.46712429854597,4.55275851233811,4.20615585109335
100,"Intensive",0.25,"AGE",1000,"power",12.5715112804619,13.2035203700408,11.4180438643905
100,"Intensive",0.25,"AGE",1000,"power",0.584450736461804,0.58711012442402,0.561313930798854
100,"Intensive",0.25,"AGE",1000,"power",6.13196626664467,6.27112100242428,5.74301616059485
100,"Intensive",0.25,"AGE",1000,"power",4.21193789917561,4.26034561080383,3.98487348310998
100,"Intensive",0.25,"AGE",1000,"power",-13.5030669047819,12.4306076854538,6.84376644610493
100,"Intensive",0.25,"AGE",1000,"power",14.477856004959,15.4167080570615,12.9793286085934
100,"Intensive",0.25,"AGE",1000,"power",3.32305185084078,3.35842393548293,3.15390867789366
100,"Intensive",0.25,"AGE",1000,"power",15.422809089413,16.3920287724584,13.7361361454365
100,"Intensive",0.25,"AGE",1000,"power",14.9092758295164,15.8457938283275,13.3689901070168
100,"Intensive",0.25,"AGE",1000,"power",4.70118875713342,4.79033235807755,4.43506530914776
100,"Intensive",0.25,"AGE",1000,"power",7.00239913513269,7.22552830078592,6.51115565169299
100,"Intensive",0.25,"AGE",1000,"power",6.42531498733297,6.56901109147197,5.99225893012204
100,"Intensive",0.25,"AGE",1000,"power",5.08382893014186,5.1855723772357,4.784925454305
100,"Intensive",0.25,"AGE",1000,"power",7.38207428909027,7.60988893714745,6.84894742034978
100,"Intensive",0.25,"AGE",1000,"power",13.2657121930761,14.005168733071,11.9099721074729
100,"Intensive",0.25,"AGE",1000,"power",1.04938094900626,1.05099937161402,1.00323057074892
100,"Intensive",0.25,"AGE",1000,"power",7.90083970662727,8.14502666249152,7.33350624424741
100,"Intensive",0.25,"AGE",1000,"power",9.05629939778009,9.41713810857365,8.3328801691804
100,"Intensive",0.25,"AGE",1000,"power",5.65654777657255,5.77482330565173,5.30556529620834
100,"Intensive",0.25,"AGE",1000,"power",12.6182337198043,13.3575535430496,11.3951164840045
100,"Intensive",0.25,"AGE",1000,"power",6.37571840177498,6.55065694398972,5.94578386502713
100,"Intensive",0.25,"AGE",1000,"power",5.27919434884006,5.40190065259213,4.93207789925134
100,"Intensive",0.25,"AGE",1000,"power",13.5343727414675,14.2466309933025,12.237880228169
100,"Intensive",0.25,"AGE",1000,"power",4.65313773790876,4.7602355958721,4.34691647066113
100,"Intensive",0.25,"AGE",1000,"power",8.05287145576676,8.34320263619492,7.44412673081436
100,"Intensive",0.25,"AGE",1000,"power",8.91188769725704,9.18951615199674,8.1995556452407
100,"Intensive",0.25,"AGE",1000,"power",5.30363535325796,5.44920620899218,4.96608290107599
100,"Intensive",0.25,"AGE",1000,"power",5.67508553640346,5.8166500044056,5.27286031440568
100,"Intensive",0.25,"AGE",1000,"power",11.6292956294965,12.1010371403994,10.5949106652233
100,"Intensive",0.25,"AGE",1000,"power",7.45510431703769,7.70143352731799,6.9142588267474
100,"Intensive",0.25,"AGE",1000,"power",4.46820075499181,4.53908258430836,4.21138084372059
100,"Intensive",0.25,"AGE",1000,"power",4.02392313474502,4.09891196408835,3.78379608502708
100,"Intensive",0.25,"AGE",1000,"power",0.512175820400444,0.514816646750316,0.491044939955299
100,"Intensive",0.25,"AGE",1000,"power",9.50063538300128,9.84221684829152,8.75128524900814
100,"Intensive",0.25,"AGE",1000,"power",10.6026760770992,11.1077298706529,9.65296498505542
100,"Intensive",0.25,"AGE",1000,"power",15.3152728280393,16.1792500805338,13.7282329802455
100,"Intensive",0.25,"AGE",1000,"power",14.987879712392,15.9128183326457,13.4407517470314
100,"Intensive",0.25,"AGE",1000,"power",9.91306546766191,10.2906425027118,9.08962067668499
100,"Intensive",0.25,"AGE",1000,"power",9.02681122933791,9.43657431479931,8.27538105588057
100,"Intensive",0.25,"AGE",1000,"power",10.7663344191596,11.3132166292433,9.78961019405893
100,"Intensive",0.25,"AGE",1000,"power",5.96577069791783,6.11065589879235,5.56525164258361
100,"Intensive",0.25,"AGE",1000,"power",10.9333920275012,11.4024575705553,9.99290519889503
100,"Intensive",0.25,"AGE",1000,"power",3.09383485300714,3.14032636818024,2.93024160889682
100,"Intensive",0.25,"AGE",1000,"power",4.57867378441006,4.66998199707191,4.30740003641288
100,"Intensive",0.25,"AGE",1000,"power",4.01655495134401,4.08793088550971,3.78569830716329
100,"Intensive",0.25,"AGE",1000,"power",15.4884147481225,16.3773203271331,13.7794514192868
100,"Intensive",0.25,"AGE",1000,"power",13.4593106162347,14.1713299810646,12.0765657257043
100,"Intensive",0.25,"AGE",1000,"power",13.4240011054735,14.0653536137963,12.1185022989599
100,"Intensive",0.25,"AGE",1000,"power",10.8152408002652,11.3213432379994,9.89229717586884
100,"Intensive",0.25,"AGE",1000,"power",7.33373684911567,7.57599823856441,6.779071847914
100,"Intensive",0.25,"AGE",1000,"power",6.6046145561977,6.77069083304047,6.15874790656361
100,"Intensive",0.25,"AGE",1000,"power",3.60751494566193,3.66043499624443,3.41451349755887
100,"Intensive",0.25,"AGE",1000,"power",12.4707193728127,13.1112591529285,11.2208200554304
100,"Intensive",0.25,"AGE",1000,"power",2.95577793900975,2.98200210944534,2.81279812251991
100,"Intensive",0.25,"AGE",1000,"power",13.6018065159506,14.3780176860684,12.2721855864522
100,"Intensive",0.25,"AGE",1000,"power",9.89475283796855,10.326718362696,9.06957575277934
100,"Intensive",0.25,"AGE",1000,"power",6.49195173716998,6.69160569043597,6.04116647335175
100,"Intensive",0.25,"AGE",1000,"power",15.0546600673079,16.0106548106585,13.4671700402579
100,"Intensive",0.25,"AGE",1000,"power",18.6624843716409,19.9022619785542,16.355871233447
100,"Intensive",0.25,"AGE",1000,"power",4.78154313999858,4.88121656974993,4.49734729670367
100,"Intensive",0.25,"AGE",1000,"power",8.58443922162223,8.82637000527373,7.93524529969811
100,"Intensive",0.25,"AGE",1000,"power",4.77663457065319,4.87488530496254,4.49215630952056
100,"Intensive",0.25,"AGE",1000,"power",10.8354724311157,11.2271997026611,9.89085809106239
100,"Intensive",0.25,"AGE",1000,"power",12.6381663885886,13.2901715864756,11.4184139695663
100,"Intensive",0.25,"AGE",1000,"power",5.36826715771986,5.48031780736465,5.03915304870862
100,"Intensive",0.25,"AGE",1000,"power",9.05247692947887,9.35824253788612,8.35427521352881
100,"Intensive",0.25,"AGE",1000,"power",4.82689340090565,4.90086864453016,4.55657636174162
100,"Intensive",0.25,"AGE",1000,"power",19.242991571864,20.6250531116586,16.94165187126
