"sample_size","sample_design","coef","cov_name","num_sim","analysis","lrt","wald","score"
100,"Intensive",0.25,"AGE",1000,"type_one",0.457813414981501,0.459139009912401,0.440909344343688
100,"Intensive",0.25,"AGE",1000,"type_one",-0.671119545191686,1.41553777751232e-150,5.37164674149855
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0263440104472465,1.61196869568836e-150,0.00504679269815822
100,"Intensive",0.25,"AGE",1000,"type_one",-0.520830867269069,3.81970898866123e-150,3.80323123524064
100,"Intensive",0.25,"AGE",1000,"type_one",-0.233968282738715,1.34349515534086e-150,0.571513771569555
100,"Intensive",0.25,"AGE",1000,"type_one",1.3481975638997,1.34656727978493,1.29226459959344
100,"Intensive",0.25,"AGE",1000,"type_one",0.409258520548974,0.406430198061914,0.393253201182289
100,"Intensive",0.25,"AGE",1000,"type_one",0.125989711644252,0.125706565624754,0.12140369899485
100,"Intensive",0.25,"AGE",1000,"type_one",0.866066380320262,0.870440039633544,0.831781998337071
100,"Intensive",0.25,"AGE",1000,"type_one",-0.164113909026128,1.29950809716256e-150,0.387188112438224
100,"Intensive",0.25,"AGE",1000,"type_one",-0.12023672236046,2.48534851949047e-150,0.248137775609286
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0479553931863848,2.61885588409145e-150,0.0141971395004695
100,"Intensive",0.25,"AGE",1000,"type_one",-0.553240106681187,2.01016310125115e-150,4.3597522661877
100,"Intensive",0.25,"AGE",1000,"type_one",-0.139473067340077,1.28561837445121e-150,0.291699308044112
100,"Intensive",0.25,"AGE",1000,"type_one",-0.156924531833283,1.67325155002602e-150,0.340359192196598
100,"Intensive",0.25,"AGE",1000,"type_one",0.0173724300939284,0.0164010337035132,0.0167345458954926
100,"Intensive",0.25,"AGE",1000,"type_one",-0.168391401197368,1.68389473578429e-150,0.333829054668781
100,"Intensive",0.25,"AGE",1000,"type_one",0.732504031506323,0.735903343546755,0.70426910185575
100,"Intensive",0.25,"AGE",1000,"type_one",0.721934623096786,0.726328451857477,0.694849246881556
100,"Intensive",0.25,"AGE",1000,"type_one",-0.170109039669114,1.93707508442015e-150,0.412330114383283
100,"Intensive",0.25,"AGE",1000,"type_one",1.39929449045212,1.4067606987751,1.33024172056642
100,"Intensive",0.25,"AGE",1000,"type_one",0.974319634045969,0.976610782494039,0.930950263537838
100,"Intensive",0.25,"AGE",1000,"type_one",-0.32520002995625,1.91674690328933e-150,1.41893214247199
100,"Intensive",0.25,"AGE",1000,"type_one",0.36021003757287,0.35855952624828,0.346409324881597
100,"Intensive",0.25,"AGE",1000,"type_one",0.0437791474168989,0.0447831738629445,0.0421693184913145
100,"Intensive",0.25,"AGE",1000,"type_one",-0.293877933848307,1.82923910084324e-150,1.23991362247268
100,"Intensive",0.25,"AGE",1000,"type_one",1.75242064798113,1.76280722844032,1.67134821619425
100,"Intensive",0.25,"AGE",1000,"type_one",-0.158587592329241,1.47794215052913e-150,0.244805430663979
100,"Intensive",0.25,"AGE",1000,"type_one",-0.139713688616212,2.97939765900673e-150,0.233889357365912
100,"Intensive",0.25,"AGE",1000,"type_one",-0.377912680802183,8.01320315328759e-150,1.85248383441821
100,"Intensive",0.25,"AGE",1000,"type_one",0.817084542524753,0.811384288181882,0.784605704425997
100,"Intensive",0.25,"AGE",1000,"type_one",0.209315917702042,0.209869673308931,0.201596638842515
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0768499558807889,2.72683203223997e-150,0.066573647167085
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0812844517358826,1.02185792209747e-150,0.0831905142691424
100,"Intensive",0.25,"AGE",1000,"type_one",0.329588947212869,0.327490590432787,0.317704011332115
100,"Intensive",0.25,"AGE",1000,"type_one",2.38938999103084,2.40296508657021,2.27803844874734
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0705768591078595,1.05754410221524e-150,0.0325412788687778
100,"Intensive",0.25,"AGE",1000,"type_one",-0.102735393375951,1.03144256785196e-150,0.114282327116015
100,"Intensive",0.25,"AGE",1000,"type_one",2.85760889679841,2.87447776929978,2.71457586228468
100,"Intensive",0.25,"AGE",1000,"type_one",0.984305755789137,0.985602922959902,0.942843253285756
100,"Intensive",0.25,"AGE",1000,"type_one",-0.468814181457674,1.06765186232252e-150,2.54716588551979
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0828932365411674,2.53492164423618e-150,0.100635522220182
100,"Intensive",0.25,"AGE",1000,"type_one",0.0385735897789345,0.0409254527620027,0.0371872437581097
100,"Intensive",0.25,"AGE",1000,"type_one",2.2189062286443,2.22593444980295,2.11159940012591
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0871994882390936,2.04935028669917e-150,0.104937262109865
100,"Intensive",0.25,"AGE",1000,"type_one",0.522469291031484,0.529685873064199,0.502464455484834
100,"Intensive",0.25,"AGE",1000,"type_one",0.00683734714584716,0.186413725705975,0.00700323256850099
100,"Intensive",0.25,"AGE",1000,"type_one",-0.380801319665807,1.05453152550968e-150,2.49774669610007
100,"Intensive",0.25,"AGE",1000,"type_one",0.3067346647058,0.307942219908585,0.295006785136864
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0294783854169509,1.42717924249173e-150,0.0055100314619432
100,"Intensive",0.25,"AGE",1000,"type_one",0.0845764768619119,0.0864402874880524,0.081295249691393
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0168399511221651,1.35464536817804e-150,4.70082930488591e-06
100,"Intensive",0.25,"AGE",1000,"type_one",-0.387665351748183,1.39641974143725e-150,2.27113469013644
100,"Intensive",0.25,"AGE",1000,"type_one",0.166570373116883,0.166832752529858,0.160265999599877
100,"Intensive",0.25,"AGE",1000,"type_one",-0.371105476311641,1.11228629704501e-150,1.78761244222304
100,"Intensive",0.25,"AGE",1000,"type_one",-0.163066972959314,1.16901937899331e-150,0.386208675474732
100,"Intensive",0.25,"AGE",1000,"type_one",0.859392463990844,0.859216168057842,0.825302977685567
100,"Intensive",0.25,"AGE",1000,"type_one",2.52922221214612,2.54368960574427,2.41042878283817
100,"Intensive",0.25,"AGE",1000,"type_one",-0.209440848283521,2.22716898415965e-150,0.623484522118072
100,"Intensive",0.25,"AGE",1000,"type_one",-0.320148024534319,3.2448407936262e-150,1.31026656823025
100,"Intensive",0.25,"AGE",1000,"type_one",-0.284756070481308,1.09940168514044e-150,1.20893457094936
100,"Intensive",0.25,"AGE",1000,"type_one",-0.235303015819227,1.7810629163026e-150,0.760357040405369
100,"Intensive",0.25,"AGE",1000,"type_one",1.70978304715209,1.71513411032653,1.63328844176344
100,"Intensive",0.25,"AGE",1000,"type_one",0.163886905473191,0.161411350794176,0.157976923024052
100,"Intensive",0.25,"AGE",1000,"type_one",0.605900381846368,0.611389344164242,0.579960059046639
100,"Intensive",0.25,"AGE",1000,"type_one",0.439487728610402,0.436963590910197,0.422573264094411
100,"Intensive",0.25,"AGE",1000,"type_one",-0.146503271042093,1.34839198994098e-150,0.279439867400179
100,"Intensive",0.25,"AGE",1000,"type_one",4.20791845693293,4.27902256984978,3.9603739158566
100,"Intensive",0.25,"AGE",1000,"type_one",-0.538316570616189,1.22497533220744e-150,5.1608512589706
100,"Intensive",0.25,"AGE",1000,"type_one",3.30448171318767,3.34126530045697,3.13119690524937
100,"Intensive",0.25,"AGE",1000,"type_one",0.229239674748897,0.226812391540646,0.220883805110707
100,"Intensive",0.25,"AGE",1000,"type_one",-0.324110753336754,1.57828659434716e-150,1.60909902213307
100,"Intensive",0.25,"AGE",1000,"type_one",-0.105228857458314,1.7094684334788e-150,0.140272777335031
100,"Intensive",0.25,"AGE",1000,"type_one",0.0428840590502659,0.0424737179336367,0.0413703510606239
100,"Intensive",0.25,"AGE",1000,"type_one",0.114166337742063,0.116043109768219,0.109931202171073
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0349233186843776,1.24605206991343e-150,0.00673593748710231
100,"Intensive",0.25,"AGE",1000,"type_one",-0.259346244874905,3.76818825574607e-150,1.00795924216326
100,"Intensive",0.25,"AGE",1000,"type_one",-0.16070758076512,1.18322552005174e-150,0.351786317441463
100,"Intensive",0.25,"AGE",1000,"type_one",0.242687335394294,0.24613204114083,0.232583626777756
100,"Intensive",0.25,"AGE",1000,"type_one",3.13732704875474,3.16133176546851,2.96933911398407
100,"Intensive",0.25,"AGE",1000,"type_one",-0.166669958711282,1.61523184331904e-150,0.332750597719452
100,"Intensive",0.25,"AGE",1000,"type_one",3.14864794435925,3.18791948182304,2.98453258330139
100,"Intensive",0.25,"AGE",1000,"type_one",2.81007246215995,2.84668246290614,2.67188955251521
100,"Intensive",0.25,"AGE",1000,"type_one",-0.367896884185939,1.04977209695752e-150,2.00358984903482
100,"Intensive",0.25,"AGE",1000,"type_one",0.150944806967345,0.152005644791213,0.145259825736079
100,"Intensive",0.25,"AGE",1000,"type_one",-0.213167881314803,1.765116918199e-150,0.744368803053005
100,"Intensive",0.25,"AGE",1000,"type_one",0.754710686653198,0.761975054521315,0.722517593860284
100,"Intensive",0.25,"AGE",1000,"type_one",-0.155085632242844,1.14169087540377e-150,0.349549954333098
100,"Intensive",0.25,"AGE",1000,"type_one",5.78149019991815,5.92806209305379,5.41685580866604
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0743583483263137,1.18854870609211e-150,0.0441692396118409
100,"Intensive",0.25,"AGE",1000,"type_one",1.09453010554898,1.10406822102269,1.04975446797547
100,"Intensive",0.25,"AGE",1000,"type_one",0.750339476663612,0.74803091345822,0.720536863691039
100,"Intensive",0.25,"AGE",1000,"type_one",-0.103885916655599,2.26093192505545e-150,0.100099656111177
100,"Intensive",0.25,"AGE",1000,"type_one",0.0409004275516054,0.0420115961458282,0.0394262493080663
100,"Intensive",0.25,"AGE",1000,"type_one",-0.00631338247421809,1.08352712718426e-150,0.00144884717419355
100,"Intensive",0.25,"AGE",1000,"type_one",1.85221270781949,1.88103713592813,1.76923362689394
100,"Intensive",0.25,"AGE",1000,"type_one",2.33721584294562,2.36425306931498,2.22518450424765
100,"Intensive",0.25,"AGE",1000,"type_one",-0.119241253644759,1.70847649315633e-150,0.139628799551919
100,"Intensive",0.25,"AGE",1000,"type_one",-0.00997965412807389,1.35122105880899e-150,0.000916759065337478
100,"Intensive",0.25,"AGE",1000,"type_one",0.0183571192928866,0.0198130893367128,0.0177778604495585
100,"Intensive",0.25,"AGE",1000,"type_one",-0.2174789908413,2.49938767445752e-150,0.505386601699415
100,"Intensive",0.25,"AGE",1000,"type_one",0.60955531005493,0.610533600159592,0.586104117424886
100,"Intensive",0.25,"AGE",1000,"type_one",-0.282027868161094,1.11235199201898e-150,1.82502983747666
100,"Intensive",0.25,"AGE",1000,"type_one",1.72701108921046,1.73724897800966,1.64618195691103
100,"Intensive",0.25,"AGE",1000,"type_one",-0.191158772607196,2.1917730622197e-150,0.618951118856533
100,"Intensive",0.25,"AGE",1000,"type_one",0.570894670749112,0.568244437228059,0.549453849624492
100,"Intensive",0.25,"AGE",1000,"type_one",0.0509793677210837,0.0522973365402523,0.0491557230028008
100,"Intensive",0.25,"AGE",1000,"type_one",-0.168097523601318,1.79075745930895e-150,0.384956869268911
100,"Intensive",0.25,"AGE",1000,"type_one",0.371732943401184,0.371221022856156,0.357917185118365
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0936192653934995,1.81154555853881e-150,0.109073211425015
100,"Intensive",0.25,"AGE",1000,"type_one",-0.147714951946,1.57729169960262,0.328179140309264
100,"Intensive",0.25,"AGE",1000,"type_one",0.247208755751672,0.245877813072952,0.238102921094892
100,"Intensive",0.25,"AGE",1000,"type_one",-0.297031198654622,2.1459159984325e-150,1.10923725159804
100,"Intensive",0.25,"AGE",1000,"type_one",-0.117489122048937,1.32334667406838e-150,0.114381854122827
100,"Intensive",0.25,"AGE",1000,"type_one",0.265399829989292,0.263988863994703,0.25567578549883
100,"Intensive",0.25,"AGE",1000,"type_one",-0.509137536475464,1.53337454753676e-150,3.25765804103986
100,"Intensive",0.25,"AGE",1000,"type_one",1.63390156709011,1.63700721923046,1.56217942388128
100,"Intensive",0.25,"AGE",1000,"type_one",0.00500091027424787,1.22608783358705e-150,0.00728911565435698
100,"Intensive",0.25,"AGE",1000,"type_one",-0.166755646710953,2.15207800286736e-150,0.360859038764048
100,"Intensive",0.25,"AGE",1000,"type_one",-0.283173684463691,1.25259561297176e-150,1.2364340177002
100,"Intensive",0.25,"AGE",1000,"type_one",0.26142726926355,0.262181670494382,0.252445955679184
100,"Intensive",0.25,"AGE",1000,"type_one",0.075911568014817,0.0753700506585252,0.0731347151315913
100,"Intensive",0.25,"AGE",1000,"type_one",-0.287773627223032,1.60432529434041e-150,1.03596465879406
100,"Intensive",0.25,"AGE",1000,"type_one",0.0628327394651933,0.0631318478588659,0.0605177762000123
100,"Intensive",0.25,"AGE",1000,"type_one",0.0476278709293183,0.050588887305198,0.0459516937910888
100,"Intensive",0.25,"AGE",1000,"type_one",0.313762022678929,0.314403777713152,0.302230519630214
100,"Intensive",0.25,"AGE",1000,"type_one",4.33415940351824,4.41183098551978,4.09205074981764
100,"Intensive",0.25,"AGE",1000,"type_one",0.264457911125646,0.264035571890846,0.25447649727435
100,"Intensive",0.25,"AGE",1000,"type_one",1.14515136593673,1.15381611110403,1.09585110981478
100,"Intensive",0.25,"AGE",1000,"type_one",3.14844338755665,3.16578786872926,2.98801658333612
100,"Intensive",0.25,"AGE",1000,"type_one",-0.175588836174938,3.32088700854379e-150,0.491319410901807
100,"Intensive",0.25,"AGE",1000,"type_one",-0.221486152278885,2.80281615512494e-150,0.588758042549123
100,"Intensive",0.25,"AGE",1000,"type_one",1.58589591118289,1.5952750331189,1.512725636347
100,"Intensive",0.25,"AGE",1000,"type_one",0.102889073385086,0.101437820991085,0.0991977761481313
100,"Intensive",0.25,"AGE",1000,"type_one",-0.333806357813046,1.3858172192021e-150,1.67068965759874
100,"Intensive",0.25,"AGE",1000,"type_one",-0.256850748734905,3.17446299312907e-150,0.966311799455786
100,"Intensive",0.25,"AGE",1000,"type_one",-0.176937767247182,1.3563529283897e-150,0.326997454145347
100,"Intensive",0.25,"AGE",1000,"type_one",-0.305542523535223,1.42358513985573e-150,1.21161819506376
100,"Intensive",0.25,"AGE",1000,"type_one",-0.426245872009531,1.88524350795184e-150,2.58644647102685
100,"Intensive",0.25,"AGE",1000,"type_one",0.284040755499518,0.281204811946404,0.27376413865936
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0349268969684999,1.00926792731914,0.00390032094861124
100,"Intensive",0.25,"AGE",1000,"type_one",1.69009440313948,1.69524683898504,1.61561045798975
100,"Intensive",0.25,"AGE",1000,"type_one",-0.233044663250439,1.3301993269196e-150,0.580186840404551
100,"Intensive",0.25,"AGE",1000,"type_one",-0.684550316869718,1.67390539690374e-150,7.01443989072738
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0232823348833335,1.80712584452552e-150,0.000695510228536681
100,"Intensive",0.25,"AGE",1000,"type_one",-0.23458206180203,1.32225735464458e-150,0.700710374740009
100,"Intensive",0.25,"AGE",1000,"type_one",-0.063577999849258,1.8003332736193e-150,0.0478120618459275
100,"Intensive",0.25,"AGE",1000,"type_one",0.0265353501945356,0.0266608329786387,0.0255682103127682
100,"Intensive",0.25,"AGE",1000,"type_one",0.0343201053101438,0.0335128515731707,0.0330466177449553
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0859414649876271,1.87177300201121e-150,0.0637437183276354
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0914192503723825,1.32402589716391e-150,0.103023923216348
100,"Intensive",0.25,"AGE",1000,"type_one",-0.397173482216203,1.10118369235817e-150,2.73532738503456
100,"Intensive",0.25,"AGE",1000,"type_one",0.277077154789367,0.277419683282512,0.266040884058741
100,"Intensive",0.25,"AGE",1000,"type_one",0.115464201407121,0.114661242894967,0.111504535492199
100,"Intensive",0.25,"AGE",1000,"type_one",2.63288797517998,2.65596034677029,2.49865318505056
100,"Intensive",0.25,"AGE",1000,"type_one",1.09631880853703,1.09728767623107,1.0508407146538
100,"Intensive",0.25,"AGE",1000,"type_one",0.921694916495653,0.922908795061267,0.882918079671801
100,"Intensive",0.25,"AGE",1000,"type_one",0.0189552491892755,0.0180723218630108,0.0181721156261729
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0688151219519568,3.4645396416438e-150,0.0376769497201513
100,"Intensive",0.25,"AGE",1000,"type_one",-0.340742322007827,3.29553105430689e-150,1.36357702932175
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0695508113703909,1.25675838100533e-150,0.0513804139422267
100,"Intensive",0.25,"AGE",1000,"type_one",-0.00384232119449734,1.33295899293379e-150,0.00191437823200106
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0952553504803291,2.63526610004354e-150,0.0478968300833675
100,"Intensive",0.25,"AGE",1000,"type_one",0.235919246358208,0.234855574448384,0.227183889665503
100,"Intensive",0.25,"AGE",1000,"type_one",-0.44115978901209,1.2824348518441e-150,2.72981284152282
100,"Intensive",0.25,"AGE",1000,"type_one",10.0604295282928,10.4987309980206,9.19103071498854
100,"Intensive",0.25,"AGE",1000,"type_one",0.440649265329739,0.44029899159333,0.422276979620053
100,"Intensive",0.25,"AGE",1000,"type_one",0.0505059736524345,0.0506604968785697,0.0485174438583901
100,"Intensive",0.25,"AGE",1000,"type_one",0.0101949447962397,1.02854701314283e-150,0.00989942472633864
100,"Intensive",0.25,"AGE",1000,"type_one",-0.408956742572627,1.79489597277638e-150,2.25410855343638
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0137957331198777,1.45975971566378e-150,0.000540650206788248
100,"Intensive",0.25,"AGE",1000,"type_one",-0.382949062516673,2.61958498311555e-150,1.88004238507759
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0941537282778881,1.14507260173924e-150,0.0678217162434116
100,"Intensive",0.25,"AGE",1000,"type_one",2.17758326880721,2.20805202817491,2.07416493788844
100,"Intensive",0.25,"AGE",1000,"type_one",0.148848786943745,0.148384352065843,0.142990886972555
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0838915621989145,1.05047803298319e-150,0.080541354602929
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0751495832828368,1.03713315860348e-150,0.0649795449837537
100,"Intensive",0.25,"AGE",1000,"type_one",0.61613862366903,0.621867148481201,0.589333090327072
100,"Intensive",0.25,"AGE",1000,"type_one",0.0866315447401576,0.085566214098713,0.0832777546831566
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0880107851589855,2.06692424043039e-150,0.0886030977402691
100,"Intensive",0.25,"AGE",1000,"type_one",3.00878439506596,3.04626662023369,2.85511105005508
100,"Intensive",0.25,"AGE",1000,"type_one",1.65190778914712,1.65110450818246,1.5800949940245
100,"Intensive",0.25,"AGE",1000,"type_one",0.611720166754822,0.618631771985195,0.588018382044352
100,"Intensive",0.25,"AGE",1000,"type_one",0.00974468310596421,1.95570291858752e-150,0.0100344608001143
100,"Intensive",0.25,"AGE",1000,"type_one",-0.110160450833973,1.4398767439131e-150,0.14353122715015
100,"Intensive",0.25,"AGE",1000,"type_one",-0.222528801597036,1.08601497659151e-150,0.772385165307939
100,"Intensive",0.25,"AGE",1000,"type_one",0.746832931383324,0.750425817549827,0.717453252777866
100,"Intensive",0.25,"AGE",1000,"type_one",-0.262791718147128,1.36390659501544e-150,1.07240717974757
100,"Intensive",0.25,"AGE",1000,"type_one",-0.341230018883834,2.49637942979112e-150,1.75792916024517
100,"Intensive",0.25,"AGE",1000,"type_one",1.01016538161093,1.01346875449157,0.969117789572949
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0789762345348208,1.92280096325952e-150,0.0507869969562563
100,"Intensive",0.25,"AGE",1000,"type_one",1.19792666736157,1.20247440977828,1.14828126235248
100,"Intensive",0.25,"AGE",1000,"type_one",2.20137458066256,2.21707574991246,2.09595960531547
100,"Intensive",0.25,"AGE",1000,"type_one",1.15642267267958,1.16077956707901,1.10922927223056
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0133245389079093,1.05352298438545e-150,4.870685351044e-05
100,"Intensive",0.25,"AGE",1000,"type_one",0.0153248762380827,0.0156075505931898,0.0147863114214083
100,"Intensive",0.25,"AGE",1000,"type_one",2.1449673779789,2.17116782598122,2.03526299832213
100,"Intensive",0.25,"AGE",1000,"type_one",-0.250867648567692,3.66646963168982,0.912476920403016
100,"Intensive",0.25,"AGE",1000,"type_one",-0.289946377009983,1.71333270784553e-150,1.50364780995081
100,"Intensive",0.25,"AGE",1000,"type_one",3.11147097452704,3.15314679053583,2.95399347047175
100,"Intensive",0.25,"AGE",1000,"type_one",-0.41652334880655,1.82623438190151e-150,3.85976138344856
100,"Intensive",0.25,"AGE",1000,"type_one",0.00244819897943671,1.17168329032975e-150,0.00509969841435004
100,"Intensive",0.25,"AGE",1000,"type_one",-0.0475412063924523,1.92276896861253e-150,0.0152381487399506
100,"Intensive",0.25,"AGE",1000,"type_one",-0.228484682318594,2.91744431861212e-150,0.932019000889581
100,"Intensive",0.25,"AGE",1000,"type_one",0.944038908073708,0.942120313226074,0.907218554727573
100,"Intensive",0.25,"AGE",1000,"type_one",-0.191894954907184,2.99183038489105e-150,0.448368385823686
100,"Intensive",0.25,"AGE",1000,"type_one",0.446861932670799,0.446181941441601,0.428032111342737
100,"Intensive",0.25,"AGE",1000,"type_one",2.01086042884435,2.03122734190609,1.91622798289209
100,"Intensive",0.25,"AGE",1000,"type_one",-0.242489777593619,1.10867267785194e-150,0.826517446124607
100,"Intensive",0.25,"AGE",1000,"type_one",4.7468861222369,4.83747921057883,4.45648370719924
100,"Intensive",0.25,"AGE",1000,"type_one",-0.237081534050049,1.08093542525923e-150,0.829234491467167
100,"Intensive",0.25,"AGE",1000,"type_one",0.00328309058204468,1.28893082497943e-150,0.00524397024481923
100,"Intensive",0.25,"AGE",1000,"type_one",0.929833724340824,0.927783994381155,0.893152228083694
